
Value::9 7 4 0 ;C::0;D::164;IdealRepartition::[Rawls]:[164];GainFreq::[3.2,2.9,1.9,3.7,2.8,2.6,1.3,3.0,3.3,2.3,2.7,2.1,3.1,2.5,1.6,2.4,3.5,2.2,3.9,3.4,4.0,2.0]:[0.06097560975609756,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.08536585365853659,0.012195121951219513,0.0975609756097561,0.04878048780487805,0.036585365853658534,0.0975609756097561,0.024390243902439025,0.0975609756097561,0.06097560975609756,0.012195121951219513,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.036585365853658534];GuiltRep::[3.2,2.9,1.9,3.7,2.8,2.6,1.3,3.0,3.3,2.3,2.7,2.1,3.1,2.5,1.6,2.4,3.5,2.2,3.9,3.4,4.0,2.0]:[10,12,4,4,12,14,2,16,8,6,16,4,16,10,2,4,4,4,4,4,2,6];SumPayOffs::6726902;MinPayOffs::-286496;MaxPayOffs::111868;Iteration::100

Value::10 7 4 0 ;C::0;D::164;IdealRepartition::[Rawls]:[164];GainFreq::[3.0,2.4,2.8,3.1,2.3,2.9,3.2,3.7,2.6,2.5,3.4,2.7,4.2,3.3,3.9,2.2,4.0,2.0,1.9,2.1,4.1,3.5]:[0.0975609756097561,0.036585365853658534,0.0975609756097561,0.07317073170731707,0.024390243902439025,0.10975609756097561,0.036585365853658534,0.036585365853658534,0.06097560975609756,0.06097560975609756,0.06097560975609756,0.08536585365853659,0.012195121951219513,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.036585365853658534];GuiltRep::[3.0,2.4,2.8,3.1,2.3,2.9,3.2,3.7,2.6,2.5,3.4,2.7,4.2,3.3,3.9,2.2,4.0,2.0,1.9,2.1,4.1,3.5]:[16,6,16,12,4,18,6,6,10,10,10,14,2,8,4,4,2,2,2,2,4,6];SumPayOffs::8308892;MinPayOffs::-412816;MaxPayOffs::164784;Iteration::180

Value::9 8 4 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[1.9,3.9,3.2,2.7,3.1,2.9,3.6,3.5,2.5,2.6,2.2,2.8,3.3,2.4,3.0,2.3,1.6,3.4,3.8,4.1,3.7,2.1]:[0.024390243902439025,0.012195121951219513,0.04878048780487805,0.13414634146341464,0.08536585365853659,0.06097560975609756,0.04878048780487805,0.036585365853658534,0.08536585365853659,0.06097560975609756,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.06097560975609756,0.04878048780487805,0.024390243902439025,0.036585365853658534,0.04878048780487805,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.012195121951219513];GuiltRep::[1.9,3.9,3.2,2.7,3.1,2.9,3.6,3.5,2.5,2.6,2.2,2.8,3.3,2.4,3.0,2.3,1.6,3.4,3.8,4.1,3.7,2.1]:[4,2,8,22,14,10,8,6,14,10,8,8,4,10,8,4,6,8,4,2,2,2];SumPayOffs::37641720;MinPayOffs::-870016;MaxPayOffs::300608;Iteration::140

Value::10 8 4 0 ;C::0;D::164;IdealRepartition::[Rawls]:[164];GainFreq::[2.8,2.9,1.8,2.7,3.6,2.4,3.0,3.3,3.2,1.9,2.3,3.1,4.6,2.6,1.5,2.2,2.5,3.5,3.8,1.7,3.4,3.7,2.0]:[0.08536585365853659,0.10975609756097561,0.024390243902439025,0.08536585365853659,0.036585365853658534,0.07317073170731707,0.04878048780487805,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.012195121951219513,0.07317073170731707,0.012195121951219513,0.06097560975609756,0.012195121951219513,0.036585365853658534,0.024390243902439025,0.036585365853658534,0.024390243902439025,0.012195121951219513,0.036585365853658534,0.012195121951219513,0.012195121951219513];GuiltRep::[2.8,2.9,1.8,2.7,3.6,2.4,3.0,3.3,3.2,1.9,2.3,3.1,4.6,2.6,1.5,2.2,2.5,3.5,3.8,1.7,3.4,3.7,2.0]:[14,18,4,14,6,12,8,8,16,4,2,12,2,10,2,6,4,6,4,2,6,2,2];SumPayOffs::8844008;MinPayOffs::-499312;MaxPayOffs::147160;Iteration::140

Value::10 9 4 0 ;C::0;D::164;IdealRepartition::[Rawls]:[164];GainFreq::[3.0,2.3,3.7,2.4,2.8,3.1,2.2,3.5,3.6,3.3,2.1,1.8,2.9,2.6,2.7,3.8,1.9,2.5,1.7,3.2,3.4,3.9]:[0.06097560975609756,0.06097560975609756,0.036585365853658534,0.0975609756097561,0.06097560975609756,0.10975609756097561,0.04878048780487805,0.04878048780487805,0.036585365853658534,0.04878048780487805,0.024390243902439025,0.012195121951219513,0.04878048780487805,0.036585365853658534,0.06097560975609756,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.012195121951219513];GuiltRep::[3.0,2.3,3.7,2.4,2.8,3.1,2.2,3.5,3.6,3.3,2.1,1.8,2.9,2.6,2.7,3.8,1.9,2.5,1.7,3.2,3.4,3.9]:[10,10,6,16,10,18,8,8,6,8,4,2,8,6,10,8,4,4,4,8,4,2];SumPayOffs::-2620896;MinPayOffs::-271208;MaxPayOffs::74006;Iteration::110

Value::7 6 5 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[2.3,3.7,3.6,2.7,2.9,2.4,2.2,2.6,3.2,2.8,1.8,3.9,3.3,3.0,2.5,3.4,3.1,3.5,1.9,3.8,4.0,2.0]:[0.04878048780487805,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.10975609756097561,0.06097560975609756,0.07317073170731707,0.06097560975609756,0.04878048780487805,0.012195121951219513,0.024390243902439025,0.06097560975609756,0.036585365853658534,0.07317073170731707,0.04878048780487805,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.024390243902439025];GuiltRep::[2.3,3.7,3.6,2.7,2.9,2.4,2.2,2.6,3.2,2.8,1.8,3.9,3.3,3.0,2.5,3.4,3.1,3.5,1.9,3.8,4.0,2.0]:[8,4,4,12,8,18,10,12,10,8,2,4,10,6,12,8,12,4,4,2,2,4];SumPayOffs::27923202;MinPayOffs::-604368;MaxPayOffs::237968;Iteration::160

Value::8 6 5 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[2.7,3.1,3.8,2.2,2.4,3.4,2.5,3.6,1.4,2.8,3.2,2.9,2.3,2.6,3.3,3.0,2.0,2.1,3.7,1.6,3.5,1.9]:[0.10975609756097561,0.07317073170731707,0.024390243902439025,0.06097560975609756,0.08536585365853659,0.07317073170731707,0.036585365853658534,0.036585365853658534,0.012195121951219513,0.06097560975609756,0.07317073170731707,0.06097560975609756,0.024390243902439025,0.036585365853658534,0.036585365853658534,0.06097560975609756,0.024390243902439025,0.024390243902439025,0.036585365853658534,0.012195121951219513,0.024390243902439025,0.012195121951219513];GuiltRep::[2.7,3.1,3.8,2.2,2.4,3.4,2.5,3.6,1.4,2.8,3.2,2.9,2.3,2.6,3.3,3.0,2.0,2.1,3.7,1.6,3.5,1.9]:[18,12,4,10,14,12,6,6,2,10,12,10,4,6,6,10,4,4,6,2,4,2];SumPayOffs::22358110;MinPayOffs::-451570;MaxPayOffs::202280;Iteration::130

Value::9 6 5 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[3.8,2.8,2.5,3.2,2.9,3.1,3.7,3.0,2.6,1.9,3.3,3.5,2.2,2.3,2.4,2.0,2.7,2.1,3.6,3.4,1.8]:[0.04878048780487805,0.10975609756097561,0.07317073170731707,0.036585365853658534,0.08536585365853659,0.06097560975609756,0.04878048780487805,0.06097560975609756,0.06097560975609756,0.036585365853658534,0.04878048780487805,0.024390243902439025,0.036585365853658534,0.06097560975609756,0.012195121951219513,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.024390243902439025,0.012195121951219513,0.012195121951219513];GuiltRep::[3.8,2.8,2.5,3.2,2.9,3.1,3.7,3.0,2.6,1.9,3.3,3.5,2.2,2.3,2.4,2.0,2.7,2.1,3.6,3.4,1.8]:[8,18,12,6,14,10,8,10,10,6,8,4,6,10,2,4,12,8,4,2,2];SumPayOffs::25502390;MinPayOffs::-365620;MaxPayOffs::216314;Iteration::150

Value::10 6 5 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[2.7,3.6,2.2,3.3,3.1,3.9,1.8,4.1,2.8,2.9,2.6,2.5,2.4,3.2,3.0,3.5,3.4,3.8,3.7,2.0,2.3]:[0.036585365853658534,0.036585365853658534,0.06097560975609756,0.06097560975609756,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.012195121951219513,0.07317073170731707,0.07317073170731707,0.0975609756097561,0.04878048780487805,0.08536585365853659,0.13414634146341464,0.024390243902439025,0.036585365853658534,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.024390243902439025];GuiltRep::[2.7,3.6,2.2,3.3,3.1,3.9,1.8,4.1,2.8,2.9,2.6,2.5,2.4,3.2,3.0,3.5,3.4,3.8,3.7,2.0,2.3]:[6,6,10,10,8,8,4,2,12,12,16,8,14,22,4,6,4,4,2,2,4];SumPayOffs::45246564;MinPayOffs::-72020;MaxPayOffs::332020;Iteration::210

Value::8 7 5 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[2.6,3.8,3.2,3.1,2.1,2.3,3.6,2.8,2.4,2.9,3.5,3.3,3.0,2.7,1.9,2.0,3.4,2.5,3.7,2.2]:[0.06097560975609756,0.024390243902439025,0.08536585365853659,0.12195121951219512,0.012195121951219513,0.04878048780487805,0.04878048780487805,0.036585365853658534,0.08536585365853659,0.0975609756097561,0.06097560975609756,0.04878048780487805,0.0975609756097561,0.036585365853658534,0.036585365853658534,0.012195121951219513,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.024390243902439025];GuiltRep::[2.6,3.8,3.2,3.1,2.1,2.3,3.6,2.8,2.4,2.9,3.5,3.3,3.0,2.7,1.9,2.0,3.4,2.5,3.7,2.2]:[10,4,14,20,2,8,8,6,14,16,10,8,16,6,6,2,4,4,2,4];SumPayOffs::21261232;MinPayOffs::-463000;MaxPayOffs::211272;Iteration::140

Value::9 7 5 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[2.8,3.7,3.0,3.2,2.7,3.3,2.3,2.9,2.5,2.6,3.4,4.1,3.1,3.5,2.4,3.6,1.8,3.9]:[0.06097560975609756,0.06097560975609756,0.0975609756097561,0.08536585365853659,0.10975609756097561,0.07317073170731707,0.012195121951219513,0.10975609756097561,0.13414634146341464,0.04878048780487805,0.04878048780487805,0.012195121951219513,0.036585365853658534,0.024390243902439025,0.04878048780487805,0.012195121951219513,0.012195121951219513,0.012195121951219513];GuiltRep::[2.8,3.7,3.0,3.2,2.7,3.3,2.3,2.9,2.5,2.6,3.4,4.1,3.1,3.5,2.4,3.6,1.8,3.9]:[10,10,16,14,18,12,2,18,22,8,8,2,6,4,8,2,2,2];SumPayOffs::12531804;MinPayOffs::-279552;MaxPayOffs::177792;Iteration::130

Value::10 7 5 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[3.6,2.8,2.6,3.4,2.9,2.1,3.2,3.3,3.0,2.2,3.5,3.7,2.7,2.5,3.8,3.9,3.1,2.4,2.3,4.3,4.0]:[0.06097560975609756,0.10975609756097561,0.08536585365853659,0.06097560975609756,0.13414634146341464,0.024390243902439025,0.04878048780487805,0.036585365853658534,0.024390243902439025,0.012195121951219513,0.036585365853658534,0.04878048780487805,0.04878048780487805,0.036585365853658534,0.012195121951219513,0.036585365853658534,0.04878048780487805,0.04878048780487805,0.06097560975609756,0.012195121951219513,0.012195121951219513];GuiltRep::[3.6,2.8,2.6,3.4,2.9,2.1,3.2,3.3,3.0,2.2,3.5,3.7,2.7,2.5,3.8,3.9,3.1,2.4,2.3,4.3,4.0]:[10,18,14,10,22,4,8,6,4,2,6,8,8,6,2,6,8,8,10,2,2];SumPayOffs::27173456;MinPayOffs::-477544;MaxPayOffs::225936;Iteration::140

Value::9 8 5 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[2.7,3.4,3.5,2.8,2.5,1.6,3.2,2.3,3.9,2.2,2.4,3.6,3.1,3.3,2.9,2.1,3.0,4.0,1.9,2.6,3.7,2.0,3.8,1.5]:[0.0975609756097561,0.036585365853658534,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.012195121951219513,0.08536585365853659,0.04878048780487805,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.08536585365853659,0.024390243902439025,0.06097560975609756,0.012195121951219513,0.012195121951219513,0.04878048780487805,0.012195121951219513,0.04878048780487805,0.012195121951219513,0.012195121951219513];GuiltRep::[2.7,3.4,3.5,2.8,2.5,1.6,3.2,2.3,3.9,2.2,2.4,3.6,3.1,3.3,2.9,2.1,3.0,4.0,1.9,2.6,3.7,2.0,3.8,1.5]:[16,6,8,16,8,2,14,8,2,2,4,8,8,8,14,4,10,2,2,8,2,8,2,2];SumPayOffs::22733972;MinPayOffs::-490100;MaxPayOffs::235840;Iteration::130

Value::10 8 5 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[2.1,2.6,2.8,3.1,3.3,2.5,3.4,3.8,2.7,4.4,2.3,3.6,2.9,3.0,3.2,1.9,4.0,2.0,2.4,3.5,4.7,2.2,3.7,3.9]:[0.012195121951219513,0.0975609756097561,0.08536585365853659,0.13414634146341464,0.07317073170731707,0.06097560975609756,0.06097560975609756,0.024390243902439025,0.04878048780487805,0.012195121951219513,0.06097560975609756,0.012195121951219513,0.012195121951219513,0.06097560975609756,0.07317073170731707,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.024390243902439025,0.012195121951219513,0.024390243902439025];GuiltRep::[2.1,2.6,2.8,3.1,3.3,2.5,3.4,3.8,2.7,4.4,2.3,3.6,2.9,3.0,3.2,1.9,4.0,2.0,2.4,3.5,4.7,2.2,3.7,3.9]:[2,16,14,22,12,10,10,4,8,2,10,2,2,10,12,2,2,4,4,4,2,4,2,4];SumPayOffs::15454486;MinPayOffs::-289000;MaxPayOffs::168750;Iteration::100

Value::10 9 5 0 ;C::0;D::164;IdealRepartition::[Rawls]:[164];GainFreq::[2.7,3.2,2.5,1.9,2.6,3.1,2.9,2.3,4.4,3.0,2.8,3.6,3.4,3.7,2.4,4.0,3.5,3.9,2.2,3.3,1.6,1.8]:[0.08536585365853659,0.08536585365853659,0.07317073170731707,0.012195121951219513,0.08536585365853659,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.012195121951219513,0.0975609756097561,0.07317073170731707,0.012195121951219513,0.06097560975609756,0.012195121951219513,0.07317073170731707,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.036585365853658534,0.012195121951219513,0.012195121951219513];GuiltRep::[2.7,3.2,2.5,1.9,2.6,3.1,2.9,2.3,4.4,3.0,2.8,3.6,3.4,3.7,2.4,4.0,3.5,3.9,2.2,3.3,1.6,1.8]:[14,14,12,2,14,8,16,8,2,16,12,2,10,2,12,2,2,2,4,6,2,2];SumPayOffs::14914600;MinPayOffs::-515340;MaxPayOffs::169788;Iteration::130

Value::8 7 6 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[3.1,2.8,4.1,3.2,2.6,3.5,3.3,3.4,1.7,2.3,2.0,3.0,2.5,2.4,2.9,2.1,1.6,2.2,3.6,2.7,3.7,4.2]:[0.04878048780487805,0.06097560975609756,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.036585365853658534,0.10975609756097561,0.04878048780487805,0.012195121951219513,0.04878048780487805,0.04878048780487805,0.07317073170731707,0.08536585365853659,0.07317073170731707,0.04878048780487805,0.04878048780487805,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.04878048780487805,0.012195121951219513,0.012195121951219513];GuiltRep::[3.1,2.8,4.1,3.2,2.6,3.5,3.3,3.4,1.7,2.3,2.0,3.0,2.5,2.4,2.9,2.1,1.6,2.2,3.6,2.7,3.7,4.2]:[8,10,4,8,12,6,18,8,2,8,8,12,14,12,8,8,2,2,2,8,2,2];SumPayOffs::32758466;MinPayOffs::-580800;MaxPayOffs::274816;Iteration::160

Value::9 7 6 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[3.0,2.9,2.3,3.3,2.8,3.8,3.5,2.2,3.6,2.5,1.9,2.6,3.4,2.4,2.7,2.0,4.3,3.1,3.2,3.7,2.1]:[0.14634146341463414,0.08536585365853659,0.036585365853658534,0.07317073170731707,0.036585365853658534,0.012195121951219513,0.07317073170731707,0.07317073170731707,0.04878048780487805,0.036585365853658534,0.024390243902439025,0.04878048780487805,0.06097560975609756,0.036585365853658534,0.04878048780487805,0.024390243902439025,0.012195121951219513,0.04878048780487805,0.04878048780487805,0.012195121951219513,0.012195121951219513];GuiltRep::[3.0,2.9,2.3,3.3,2.8,3.8,3.5,2.2,3.6,2.5,1.9,2.6,3.4,2.4,2.7,2.0,4.3,3.1,3.2,3.7,2.1]:[24,14,6,12,6,2,12,12,8,6,4,8,10,6,8,4,2,8,8,2,2];SumPayOffs::12423454;MinPayOffs::-440562;MaxPayOffs::142680;Iteration::100

Value::10 7 6 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[3.0,2.9,3.7,3.2,2.6,2.3,3.5,2.0,3.1,1.5,2.4,2.7,1.3,2.5,3.6,4.3,3.3,2.8,4.2,1.6,2.1,2.2,3.4,1.9,1.7]:[0.0975609756097561,0.036585365853658534,0.024390243902439025,0.08536585365853659,0.06097560975609756,0.04878048780487805,0.024390243902439025,0.012195121951219513,0.13414634146341464,0.012195121951219513,0.0975609756097561,0.08536585365853659,0.012195121951219513,0.04878048780487805,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.06097560975609756,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.012195121951219513,0.024390243902439025,0.012195121951219513,0.012195121951219513];GuiltRep::[3.0,2.9,3.7,3.2,2.6,2.3,3.5,2.0,3.1,1.5,2.4,2.7,1.3,2.5,3.6,4.3,3.3,2.8,4.2,1.6,2.1,2.2,3.4,1.9,1.7]:[16,6,4,14,10,8,4,2,22,2,16,14,2,8,2,2,4,10,2,2,4,2,4,2,2];SumPayOffs::15539034;MinPayOffs::-300708;MaxPayOffs::170400;Iteration::100

Value::9 8 6 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[3.3,3.0,2.7,3.1,2.9,2.6,3.5,2.3,2.5,3.2,2.2,2.4,2.0,4.2,3.7,2.8,1.7,3.4,3.9,4.1,1.9,1.8]:[0.08536585365853659,0.036585365853658534,0.12195121951219512,0.08536585365853659,0.17073170731707318,0.07317073170731707,0.036585365853658534,0.036585365853658534,0.06097560975609756,0.036585365853658534,0.012195121951219513,0.07317073170731707,0.024390243902439025,0.012195121951219513,0.036585365853658534,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513];GuiltRep::[3.3,3.0,2.7,3.1,2.9,2.6,3.5,2.3,2.5,3.2,2.2,2.4,2.0,4.2,3.7,2.8,1.7,3.4,3.9,4.1,1.9,1.8]:[14,6,20,14,28,12,6,6,10,6,2,12,4,2,6,2,2,4,2,2,2,2];SumPayOffs::19914568;MinPayOffs::-443192;MaxPayOffs::209536;Iteration::120

Value::10 8 6 0 ;C::0;D::164;IdealRepartition::[Rawls]:[164];GainFreq::[3.8,3.3,2.5,3.0,2.1,2.4,3.2,3.6,3.4,2.3,3.1,2.8,2.9,2.2,2.6,2.7,3.5,3.7,1.6]:[0.012195121951219513,0.08536585365853659,0.07317073170731707,0.14634146341463414,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.036585365853658534,0.024390243902439025,0.06097560975609756,0.06097560975609756,0.04878048780487805,0.0975609756097561,0.012195121951219513,0.036585365853658534,0.08536585365853659,0.04878048780487805,0.012195121951219513,0.012195121951219513];GuiltRep::[3.8,3.3,2.5,3.0,2.1,2.4,3.2,3.6,3.4,2.3,3.1,2.8,2.9,2.2,2.6,2.7,3.5,3.7,1.6]:[2,14,12,24,4,12,8,6,4,10,10,8,16,2,6,14,8,2,2];SumPayOffs::17562964;MinPayOffs::-683680;MaxPayOffs::209928;Iteration::130

Value::10 9 6 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[2.7,2.6,3.2,3.1,3.9,3.5,3.4,2.0,2.8,3.0,2.5,2.9,2.2,3.6,2.4,4.0,3.7,3.8,3.3,2.3,1.8]:[0.06097560975609756,0.07317073170731707,0.06097560975609756,0.08536585365853659,0.012195121951219513,0.06097560975609756,0.04878048780487805,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.036585365853658534,0.08536585365853659,0.036585365853658534,0.04878048780487805,0.08536585365853659,0.012195121951219513,0.024390243902439025,0.012195121951219513,0.036585365853658534,0.036585365853658534,0.012195121951219513];GuiltRep::[2.7,2.6,3.2,3.1,3.9,3.5,3.4,2.0,2.8,3.0,2.5,2.9,2.2,3.6,2.4,4.0,3.7,3.8,3.3,2.3,1.8]:[10,12,10,14,2,10,8,4,12,12,6,14,6,8,14,2,4,2,6,6,2];SumPayOffs::26626424;MinPayOffs::-481660;MaxPayOffs::235224;Iteration::110

Value::9 8 7 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[4.1,3.5,3.1,2.6,2.9,3.0,3.3,3.2,2.0,2.5,2.7,2.2,2.4,2.8,3.6,3.9,4.2,3.4,2.3,2.1,1.5,1.9]:[0.024390243902439025,0.036585365853658534,0.08536585365853659,0.12195121951219512,0.07317073170731707,0.07317073170731707,0.024390243902439025,0.0975609756097561,0.012195121951219513,0.07317073170731707,0.036585365853658534,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.036585365853658534,0.012195121951219513,0.012195121951219513,0.036585365853658534,0.036585365853658534,0.04878048780487805,0.012195121951219513,0.024390243902439025];GuiltRep::[4.1,3.5,3.1,2.6,2.9,3.0,3.3,3.2,2.0,2.5,2.7,2.2,2.4,2.8,3.6,3.9,4.2,3.4,2.3,2.1,1.5,1.9]:[4,6,14,20,12,12,4,16,2,12,6,4,8,8,6,2,2,6,6,8,2,4];SumPayOffs::40645976;MinPayOffs::-263728;MaxPayOffs::338420;Iteration::160

Value::10 8 7 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[2.7,2.5,3.1,1.8,2.6,2.9,3.0,3.4,2.8,3.8,3.6,3.2,2.3,2.4,3.7,2.1,3.5,1.9,3.3,1.2,3.9]:[0.07317073170731707,0.08536585365853659,0.10975609756097561,0.024390243902439025,0.04878048780487805,0.08536585365853659,0.024390243902439025,0.036585365853658534,0.13414634146341464,0.036585365853658534,0.012195121951219513,0.0975609756097561,0.012195121951219513,0.036585365853658534,0.012195121951219513,0.024390243902439025,0.06097560975609756,0.012195121951219513,0.04878048780487805,0.012195121951219513,0.012195121951219513];GuiltRep::[2.7,2.5,3.1,1.8,2.6,2.9,3.0,3.4,2.8,3.8,3.6,3.2,2.3,2.4,3.7,2.1,3.5,1.9,3.3,1.2,3.9]:[12,14,18,4,8,14,4,6,22,6,2,16,2,6,2,4,10,2,8,2,2];SumPayOffs::24509992;MinPayOffs::-514736;MaxPayOffs::262964;Iteration::130

Value::10 9 7 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[2.5,4.0,1.8,2.9,1.7,2.3,2.4,3.5,3.0,2.8,3.4,3.2,2.7,3.1,3.9,3.3,1.9,2.6,3.6,2.2,4.4]:[0.04878048780487805,0.012195121951219513,0.012195121951219513,0.07317073170731707,0.012195121951219513,0.07317073170731707,0.036585365853658534,0.07317073170731707,0.10975609756097561,0.12195121951219512,0.0975609756097561,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.024390243902439025,0.036585365853658534,0.012195121951219513,0.012195121951219513];GuiltRep::[2.5,4.0,1.8,2.9,1.7,2.3,2.4,3.5,3.0,2.8,3.4,3.2,2.7,3.1,3.9,3.3,1.9,2.6,3.6,2.2,4.4]:[8,2,2,12,2,12,6,12,18,20,16,8,16,8,2,2,4,4,6,2,2];SumPayOffs::30403464;MinPayOffs::-648460;MaxPayOffs::320396;Iteration::160

Value::10 9 8 0 ;C::164;D::0;IdealRepartition::[Rawls]:[164];GainFreq::[3.1,1.8,3.0,3.3,2.9,3.8,2.4,2.5,2.8,2.6,2.7,3.2,3.7,2.1,3.4,4.0,2.2,3.6,4.1,3.5,2.3]:[0.12195121951219512,0.012195121951219513,0.036585365853658534,0.0975609756097561,0.06097560975609756,0.024390243902439025,0.04878048780487805,0.036585365853658534,0.036585365853658534,0.04878048780487805,0.12195121951219512,0.04878048780487805,0.012195121951219513,0.024390243902439025,0.08536585365853659,0.024390243902439025,0.024390243902439025,0.036585365853658534,0.012195121951219513,0.06097560975609756,0.024390243902439025];GuiltRep::[3.1,1.8,3.0,3.3,2.9,3.8,2.4,2.5,2.8,2.6,2.7,3.2,3.7,2.1,3.4,4.0,2.2,3.6,4.1,3.5,2.3]:[20,2,6,16,10,4,8,6,6,8,20,8,2,4,14,4,4,6,2,10,4];SumPayOffs::52687558;MinPayOffs::-1175360;MaxPayOffs::436376;Iteration::190

Value::4 3 2 1 ;C::0;D::164;IdealRepartition::[Rawls]:[164];GainFreq::[3.1,2.9,3.3,2.8,3.2,3.0,1.8,2.5,4.0,2.3,3.4,2.2,2.4,4.1,2.6,2.1,1.9,3.8,3.9,3.5,2.7,2.0]:[0.0975609756097561,0.07317073170731707,0.04878048780487805,0.10975609756097561,0.0975609756097561,0.07317073170731707,0.012195121951219513,0.06097560975609756,0.012195121951219513,0.036585365853658534,0.04878048780487805,0.012195121951219513,0.024390243902439025,0.012195121951219513,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.036585365853658534,0.012195121951219513,0.06097560975609756,0.04878048780487805,0.024390243902439025];GuiltRep::[3.1,2.9,3.3,2.8,3.2,3.0,1.8,2.5,4.0,2.3,3.4,2.2,2.4,4.1,2.6,2.1,1.9,3.8,3.9,3.5,2.7,2.0]:[16,12,8,18,16,12,2,10,2,6,8,2,4,2,8,4,4,6,2,10,8,4];SumPayOffs::6364392;MinPayOffs::-42756;MaxPayOffs::56816;Iteration::100

Value::5 3 2 1 ;C::0;D::164;IdealRepartition::[Rawls]:[164];GainFreq::[3.2,2.2,3.1,2.5,2.7,3.9,2.9,2.1,2.4,2.8,2.6,3.3,3.0,3.4,2.3,3.6,3.5,3.8,3.7,1.9]:[0.0975609756097561,0.036585365853658534,0.08536585365853659,0.04878048780487805,0.12195121951219512,0.024390243902439025,0.04878048780487805,0.036585365853658534,0.024390243902439025,0.10975609756097561,0.024390243902439025,0.08536585365853659,0.036585365853658534,0.08536585365853659,0.012195121951219513,0.06097560975609756,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.012195121951219513];GuiltRep::[3.2,2.2,3.1,2.5,2.7,3.9,2.9,2.1,2.4,2.8,2.6,3.3,3.0,3.4,2.3,3.6,3.5,3.8,3.7,1.9]:[16,6,14,8,20,4,8,6,4,18,4,14,6,14,2,10,4,2,2,2];SumPayOffs::17176806;MinPayOffs::-99184;MaxPayOffs::126048;Iteration::200

